"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2015","599.50","607.00","608.25","596.50","40.71K","-1.64%"
"May 21, 2015","609.50","592.75","611.25","592.50","43.48K","2.83%"
"May 20, 2015","592.75","593.00","597.00","589.50","54.49K","-0.08%"
"May 19, 2015","593.25","607.50","609.50","588.50","61.78K","-2.55%"
"May 18, 2015","608.75","614.25","620.00","606.25","59.27K","-0.37%"
"May 15, 2015","611.00","613.00","615.50","600.50","58.07K","-0.53%"
"May 14, 2015","614.25","610.75","620.50","607.50","59.15K","-0.04%"
"May 13, 2015","614.50","614.25","620.00","610.00","69.32K","4.15%"
"May 12, 2015","590.00","593.00","606.50","592.50","5.98K","0.00%"
"May 11, 2015","590.00","596.50","600.50","589.50","23.95K","-0.97%"
"May 08, 2015","595.75","596.25","602.00","588.25","29.42K","-1.69%"
"May 07, 2015","606.00","613.00","621.00","595.50","35.24K","-2.42%"
"May 06, 2015","621.00","616.00","628.75","612.75","48.17K","0.40%"
"May 05, 2015","618.50","603.75","621.50","601.25","40.00K","2.40%"
"May 04, 2015","604.00","602.50","606.75","598.75","17.48K","0.71%"
"May 01, 2015","599.75","602.75","605.50","596.00","34.26K","0.08%"
"Apr 30, 2015","599.25","590.50","603.50","590.00","48.89K","0.93%"
"Apr 29, 2015","593.75","583.00","599.75","579.75","33.37K","1.24%"
"Apr 28, 2015","586.50","580.50","590.00","578.50","26.16K","0.30%"
"Apr 27, 2015","584.75","589.25","590.50","581.25","26.71K","-0.43%"
"Apr 24, 2015","587.25","585.75","590.75","582.50","25.45K","0.26%"
"Apr 23, 2015","585.75","569.75","591.00","566.00","34.42K","2.58%"
"Apr 22, 2015","571.00","563.75","572.75","559.25","35.59K","0.22%"
"Apr 21, 2015","569.75","572.25","574.50","562.00","35.75K","-0.74%"
"Apr 20, 2015","574.00","576.25","579.50","561.50","44.40K","-0.65%"
"Apr 17, 2015","577.75","581.75","582.00","571.25","38.23K","0.96%"
"Apr 16, 2015","572.25","573.25","586.25","565.75","50.53K","2.05%"
"Apr 15, 2015","560.75","551.50","576.25","551.50","60.84K","2.75%"
"Apr 14, 2015","545.75","544.75","554.25","544.25","64.17K","0.55%"
"Apr 13, 2015","542.75","540.25","554.75","538.75","68.17K","2.74%"
"Apr 10, 2015","528.25","531.75","531.75","526.75","6.59K","0.00%"
"Apr 09, 2015","528.25","521.25","540.25","521.25","28.49K","-0.14%"
"Apr 08, 2015","529.00","542.00","542.50","518.00","29.30K","-2.13%"
"Apr 07, 2015","540.50","539.25","547.25","533.25","40.22K","0.32%"
"Apr 06, 2015","538.75","519.00","543.75","519.00","13.71K","4.82%"
"Apr 02, 2015","514.00","532.25","537.00","511.00","36.33K","-3.70%"
"Apr 01, 2015","533.75","524.75","541.25","519.50","36.03K","1.38%"
"Mar 31, 2015","526.50","531.00","531.75","521.25","41.45K","-0.19%"
"Mar 30, 2015","527.50","531.00","535.50","525.25","32.81K","-2.50%"
"Mar 27, 2015","541.00","547.00","547.75","529.50","44.12K","-0.82%"
"Mar 26, 2015","545.50","526.25","551.50","525.75","43.98K","4.00%"
"Mar 25, 2015","524.50","522.75","533.00","519.00","40.86K","0.24%"
"Mar 24, 2015","523.25","527.75","537.00","520.00","58.81K","-0.85%"
"Mar 23, 2015","527.75","525.25","533.75","517.00","37.50K","0.38%"
"Mar 20, 2015","525.75","520.75","528.75","513.25","43.67K","0.96%"
"Mar 19, 2015","520.75","536.25","537.25","516.75","57.48K","0.43%"
"Mar 18, 2015","518.50","509.50","542.50","508.25","64.60K","1.87%"
"Mar 17, 2015","509.00","517.25","518.00","504.25","62.43K","-0.15%"
"Mar 16, 2015","509.75","521.25","521.25","504.50","59.99K","-2.67%"
"Mar 13, 2015","523.75","540.75","541.25","517.25","73.27K","-6.05%"
"Mar 12, 2015","557.50","567.75","570.75","558.50","4.16K","0.00%"
"Mar 11, 2015","557.50","562.25","565.50","549.50","22.94K","-0.67%"
"Mar 10, 2015","561.25","571.25","572.75","558.50","25.00K","-2.52%"
"Mar 09, 2015","575.75","575.00","583.75","571.00","25.54K","-1.12%"
"Mar 06, 2015","582.25","581.00","584.75","574.50","19.52K","0.22%"
"Mar 05, 2015","581.00","582.25","585.50","575.50","22.90K","0.65%"
"Mar 04, 2015","577.25","583.00","588.25","575.00","31.39K","-1.37%"
"Mar 03, 2015","585.25","584.50","589.25","569.25","37.01K","0.13%"
"Mar 02, 2015","584.50","599.00","599.00","570.00","30.79K","-1.56%"
"Feb 27, 2015","593.75","582.75","601.75","581.25","23.28K","1.37%"
"Feb 26, 2015","585.75","595.00","600.50","574.75","29.97K","1.03%"
"Feb 25, 2015","579.75","579.25","597.75","568.25","29.10K","0.09%"
"Feb 24, 2015","579.25","578.75","581.00","566.50","38.37K","-0.13%"
"Feb 23, 2015","580.00","577.50","588.75","570.25","60.41K","-0.26%"
"Feb 20, 2015","581.50","576.25","586.25","573.50","41.76K","2.33%"
"Feb 19, 2015","568.25","566.75","580.75","557.25","74.80K","-1.60%"
"Feb 18, 2015","577.50","584.00","585.50","565.75","74.43K","0.13%"
"Feb 17, 2015","576.75","584.00","589.75","572.25","62.28K","-1.54%"
"Feb 16, 2015","585.75","586.50","592.25","579.00","38.31K","0.39%"
"Feb 13, 2015","583.50","571.75","587.00","570.25","87.62K","6.04%"
"Feb 12, 2015","550.25","550.00","561.75","549.25","7.36K","0.00%"
"Feb 11, 2015","550.25","554.00","557.25","542.75","16.35K","-1.21%"
"Feb 10, 2015","557.00","562.75","567.25","552.50","21.32K","-2.28%"
"Feb 09, 2015","570.00","563.00","578.25","551.50","19.96K","2.80%"
"Feb 06, 2015","554.50","539.00","562.25","539.00","31.10K","1.98%"
"Feb 05, 2015","543.75","529.50","550.25","516.50","47.56K","1.49%"
"Feb 04, 2015","535.75","549.25","549.75","520.00","32.47K","-0.19%"
"Feb 03, 2015","536.75","522.25","556.50","522.25","41.18K","4.78%"
"Feb 02, 2015","512.25","499.75","527.75","494.00","44.35K","7.11%"
"Jan 30, 2015","478.25","475.50","505.50","473.75","39.82K","1.00%"
"Jan 29, 2015","473.50","474.75","478.50","470.50","31.27K","-1.04%"
"Jan 28, 2015","478.50","478.00","481.00","471.50","39.06K","0.68%"
"Jan 27, 2015","475.25","474.00","484.25","471.50","46.77K","0.00%"
"Jan 26, 2015","475.25","474.75","484.75","468.75","56.70K","-0.37%"
"Jan 23, 2015","477.00","477.75","484.75","474.75","44.16K","0.58%"
"Jan 22, 2015","474.25","473.00","489.25","470.25","67.36K","0.80%"
"Jan 21, 2015","470.50","469.50","479.25","468.50","62.33K","-0.79%"
"Jan 20, 2015","474.25","471.25","478.00","466.25","63.02K","0.16%"
"Jan 19, 2015","473.50","481.00","483.00","471.50","39.29K","0.26%"
"Jan 16, 2015","472.25","471.00","484.50","468.25","75.86K","-0.16%"
"Jan 15, 2015","473.00","473.75","497.00","463.75","101.30K","3.16%"
"Jan 14, 2015","458.50","464.50","480.75","454.00","69.48K","0.05%"
"Jan 13, 2015","458.25","467.25","468.25","453.75","82.34K","-2.29%"
"Jan 12, 2015","469.00","473.25","473.25","463.75","3.83K","0.00%"
"Jan 09, 2015","469.00","484.00","485.50","467.75","23.07K","-2.24%"
"Jan 08, 2015","479.75","484.75","486.00","473.50","19.79K","0.47%"
"Jan 07, 2015","477.50","482.50","487.50","472.25","22.77K","-2.05%"
"Jan 06, 2015","487.50","500.75","503.00","481.00","22.09K","-1.61%"
"Jan 05, 2015","495.50","514.00","516.00","493.00","23.11K","-4.57%"
"Jan 02, 2015","519.25","530.75","534.00","511.00","16.19K","1.37%"
"Dec 31, 2014","512.25","525.50","530.00","510.50","15.09K","-2.57%"
"Dec 30, 2014","525.75","523.25","532.00","515.25","27.54K","-1.77%"
"Dec 29, 2014","535.25","538.75","547.25","521.00","24.47K","-0.70%"
"Dec 26, 2014","539.00","539.25","546.50","534.25","5.42K","-0.87%"
"Dec 24, 2014","543.75","557.50","559.00","537.50","15.41K","-1.23%"
"Dec 23, 2014","550.50","548.75","563.50","546.00","27.02K","0.46%"
"Dec 22, 2014","548.00","558.25","564.00","546.50","34.75K","-0.14%"
"Dec 19, 2014","548.75","545.00","564.00","538.25","43.09K","0.83%"
"Dec 18, 2014","544.25","550.25","569.75","538.50","58.76K","-0.68%"
"Dec 17, 2014","548.00","545.50","569.50","535.75","64.13K","-0.54%"
